ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),State,cites/town,ICSEA Ratio
42971,Dareton Public School,Dareton,2717,Primary,Outer Regional,-34.0911,142.04,67,Government,School Single Entity,Department of Education NSW,620.0,92.0,7.0,2.0,0.0,3.0,5.9,7.0,3.7,55.0,23.0,32.0,55.0,100.0,17.0,NSW,Sydney,Lower
42565,Darlington Point Public School,Darlington Point,2706,Primary,Outer Regional,-34.5728,145.994,,Government,School Single Entity,Department of Education NSW,814.0,87.0,9.0,3.0,1.0,7.0,6.5,2.0,1.5,59.0,27.0,32.0,59.0,37.0,0.0,NSW,Dareton,Higher 
41359,Greenacre Public School,Greenacre,2190,Primary,Major Cities,-33.9112,151.058,72,Government,School Single Entity,Department of Education NSW,927.0,64.0,21.0,11.0,3.0,49.0,59.0,11.0,7.9,841.0,374.0,467.0,841.0,1.0,98.0,NSW,Darlington Point,Higher 
41742,Dawson Public School,Dharruk,2770,Primary,Major Cities,-33.7454,150.816,71,Government,School Single Entity,Department of Education NSW,903.0,64.0,25.0,9.0,1.0,18.0,19.6,6.0,4.9,299.0,145.0,154.0,299.0,16.0,49.0,NSW,Sydney,Higher 
42434,Deepwater Public School,Deepwater,2371,Primary,Outer Regional,-29.4429,151.848,,Government,School Single Entity,Department of Education NSW,935.0,43.0,38.0,13.0,6.0,1.0,1.5,4.0,1.0,19.0,10.0,9.0,19.0,16.0,0.0,NSW,Sydney,Higher 
42760,Delegate Public School,Delegate,2633,Primary,Outer Regional,-37.0417,148.937,68,Government,School Single Entity,Department of Education NSW,935.0,54.0,26.0,14.0,5.0,2.0,2.9,2.0,0.9,36.0,22.0,14.0,36.0,17.0,3.0,NSW,None,Higher 
42435,Delungra Public School,Delungra,2403,Primary,Outer Regional,-29.6509,150.831,69,Government,School Single Entity,Department of Education NSW,862.0,66.0,24.0,8.0,1.0,3.0,2.6,1.0,0.9,34.0,10.0,24.0,34.0,38.0,0.0,NSW,None,Higher 
42668,Deniliquin North Public School,Deniliquin,2710,Primary,Inner Regional,-35.5252,144.982,75,Government,School Single Entity,Department of Education NSW,977.0,41.0,27.0,22.0,10.0,9.0,11.8,1.0,2.1,172.0,81.0,91.0,172.0,6.0,7.0,NSW,Delungra,Higher 
42659,Deniliquin South Public School,Deniliquin,2710,Primary,Inner Regional,-35.5377,144.956,72,Government,School Single Entity,Department of Education NSW,969.0,42.0,33.0,16.0,9.0,12.0,16.1,4.0,2.5,263.0,126.0,137.0,263.0,5.0,3.0,NSW,Deniliquin,Higher 
41881,Denman Public School,Denman,2328,Primary,Inner Regional,-32.3857,150.686,78,Government,School Single Entity,Department of Education NSW,902.0,59.0,27.0,11.0,3.0,9.0,9.9,3.0,2.0,159.0,79.0,80.0,159.0,25.0,1.0,NSW,Deniliquin,Higher 
41624,Doonside Public School,Doonside,2767,Primary,Major Cities,-33.765,150.871,70,Government,School Single Entity,Department of Education NSW,918.0,55.0,27.0,14.0,4.0,18.0,21.1,7.0,7.7,269.0,133.0,136.0,269.0,16.0,59.0,NSW,None,Higher 
41883,Dora Creek Public School,Dora Creek,2264,Primary,Major Cities,-33.079,151.499,75,Government,School Single Entity,Department of Education NSW,964.0,42.0,31.0,18.0,9.0,4.0,6.2,4.0,1.7,109.0,54.0,55.0,109.0,13.0,1.0,NSW,Sydney,Higher 
42371,Dorrigo Public School,Dorrigo,2453,Primary,Outer Regional,-30.3431,152.71,75,Government,School Single Entity,Department of Education NSW,939.0,52.0,30.0,12.0,6.0,5.0,5.0,3.0,1.7,103.0,47.0,56.0,103.0,15.0,8.0,NSW,None,Higher 
42198,Doubtful Creek Public School,Doubtful Creek,2470,Primary,Inner Regional,-28.7248,152.876,,Government,School Single Entity,Department of Education NSW,891.0,82.0,17.0,2.0,0.0,1.0,1.4,2.0,0.9,13.0,8.0,5.0,13.0,8.0,0.0,NSW,Dorrigo,Higher 
41381,Douglas Park Public School,Douglas Park,2569,Primary,Inner Regional,-34.1795,150.713,80,Government,School Single Entity,Department of Education NSW,974.0,43.0,34.0,17.0,6.0,8.0,8.4,4.0,1.8,129.0,56.0,73.0,129.0,7.0,7.0,NSW,None,Higher 
42199,Drake Public School,Drake,2469,Primary,Outer Regional,-28.9288,152.374,,Government,School Single Entity,Department of Education NSW,907.0,69.0,22.0,7.0,2.0,1.0,1.5,2.0,0.7,18.0,8.0,10.0,18.0,11.0,0.0,NSW,None,Higher 
42411,Drummond Memorial Public School,Armidale,2350,Primary,Inner Regional,-30.5115,151.651,68,Government,School Single Entity,Department of Education NSW,843.0,71.0,16.0,10.0,2.0,15.0,17.8,7.0,5.8,172.0,75.0,97.0,172.0,34.0,30.0,NSW,None,Higher 
42973,Dubbo North Public School,Dubbo,2830,Primary,Inner Regional,-32.2417,148.616,70,Government,School Single Entity,Department of Education NSW,827.0,71.0,19.0,8.0,1.0,17.0,19.0,8.0,6.5,258.0,124.0,134.0,258.0,52.0,2.0,NSW,Armidale,Higher 
41382,Panania Public School,Panania,2213,Primary,Major Cities,-33.966,150.999,86,Government,School Single Entity,Department of Education NSW,1045.0,17.0,29.0,28.0,25.0,24.0,27.5,5.0,3.4,466.0,231.0,235.0,466.0,3.0,35.0,NSW,Dubbo,Average
42972,Dubbo Public School,Dubbo,2830,Primary,Inner Regional,-32.2487,148.605,78,Government,School Single Entity,Department of Education NSW,992.0,25.0,30.0,27.0,18.0,43.0,49.0,10.0,7.0,539.0,260.0,279.0,539.0,19.0,7.0,NSW,Sydney,Higher 
41383,Enfield Public School,Enfield,2136,Primary,Major Cities,-33.8886,151.095,84,Government,School Single Entity,Department of Education NSW,1075.0,12.0,22.0,33.0,34.0,16.0,17.0,5.0,2.9,304.0,150.0,154.0,304.0,0.0,64.0,NSW,Dubbo,Average
42942,Baradine Central School,Baradine,2396,Combined,Remote,-30.9507,149.07,67,Government,School Single Entity,Department of Education NSW,783.0,79.0,17.0,3.0,0.0,11.0,13.7,8.0,4.9,120.0,64.0,56.0,120.0,60.0,0.0,NSW,Sydney,Lower
41384,Fairfield Public School,Fairfield,2165,Primary,Major Cities,-33.8668,150.955,68,Government,School Single Entity,Department of Education NSW,903.0,70.0,20.0,8.0,2.0,34.0,39.8,6.0,4.1,581.0,279.0,302.0,581.0,1.0,95.0,NSW,Baradine,Higher 
42975,Dubbo South Public School,Dubbo,2830,Primary,Inner Regional,-32.2631,148.61,73,Government,School Single Entity,Department of Education NSW,912.0,48.0,28.0,17.0,7.0,37.0,41.1,12.0,10.3,660.0,331.0,329.0,660.0,34.0,7.0,NSW,Sydney,Higher 
41385,Fairfield West Public School,Fairfield West,2165,Primary,Major Cities,-33.868,150.925,73,Government,School Single Entity,Department of Education NSW,918.0,65.0,22.0,11.0,3.0,46.0,50.0,11.0,11.5,772.0,373.0,399.0,772.0,1.0,90.0,NSW,Dubbo,Higher 
43063,Dubbo West Public School,Dubbo,2830,Primary,Inner Regional,-32.2519,148.588,70,Government,School Single Entity,Department of Education NSW,822.0,68.0,20.0,9.0,3.0,22.0,24.7,11.0,8.0,389.0,180.0,209.0,389.0,55.0,9.0,NSW,Sydney,Higher 
41386,Glenfield Public School,Glenfield,2167,Primary,Major Cities,-33.971,150.897,89,Government,School Single Entity,Department of Education NSW,1054.0,17.0,22.0,33.0,28.0,22.0,24.1,4.0,3.1,432.0,202.0,230.0,432.0,2.0,84.0,NSW,Dubbo,Average
41884,Dudley Public School,Dudley,2290,Primary,Major Cities,-32.9894,151.717,95,Government,School Single Entity,Department of Education NSW,1091.0,10.0,18.0,29.0,43.0,12.0,14.4,5.0,2.5,262.0,121.0,141.0,262.0,5.0,10.0,NSW,Sydney,Average
41387,Granville Public School,Granville,2142,Primary,Major Cities,-33.8343,151.005,70,Government,School Single Entity,Department of Education NSW,967.0,48.0,28.0,18.0,6.0,42.0,46.5,10.0,12.3,572.0,258.0,314.0,572.0,0.0,93.0,NSW,Newcastle-Maitland,Higher 
41388,Granville South Public School,Guildford,2161,Primary,Major Cities,-33.8488,150.997,69,Government,School Single Entity,Department of Education NSW,932.0,61.0,24.0,12.0,3.0,19.0,22.3,7.0,2.9,336.0,165.0,171.0,336.0,2.0,89.0,NSW,Sydney,Higher 
41690,Dundas Public School,Dundas,2117,Primary,Major Cities,-33.8044,151.036,92,Government,School Single Entity,Department of Education NSW,1070.0,11.0,22.0,34.0,33.0,20.0,20.4,2.0,3.0,379.0,173.0,206.0,379.0,2.0,70.0,NSW,Sydney,Average
41389,Green Valley Public School,Green Valley,2168,Primary,Major Cities,-33.9015,150.869,76,Government,School Single Entity,Department of Education NSW,952.0,53.0,28.0,15.0,4.0,25.0,24.4,6.0,3.2,439.0,213.0,226.0,439.0,2.0,85.0,NSW,Sydney,Higher 
42201,Dundurrabin Public School,Dundurrabin,2453,Primary,Outer Regional,-30.1895,152.543,,Government,School Single Entity,Department of Education NSW,898.0,66.0,20.0,10.0,4.0,2.0,2.7,2.0,0.7,27.0,6.0,21.0,27.0,15.0,15.0,NSW,Sydney,Higher 
41390,Guildford Public School,Guildford,2161,Primary,Major Cities,-33.8558,150.982,71,Government,School Single Entity,Department of Education NSW,936.0,60.0,21.0,13.0,5.0,37.0,37.7,5.0,4.1,585.0,272.0,313.0,585.0,1.0,91.0,NSW,None,Higher 
43025,Peak Hill Central School,Peak Hill,2869,Combined,Outer Regional,-32.7289,148.192,67,Government,School Single Entity,Department of Education NSW,767.0,80.0,15.0,5.0,0.0,12.0,17.5,6.0,6.4,121.0,59.0,62.0,120.6,72.0,2.0,NSW,Sydney,Lower
41391,Hammondville Public School,Hammondville,2170,Primary,Major Cities,-33.9473,150.955,76,Government,School Single Entity,Department of Education NSW,1005.0,28.0,35.0,24.0,13.0,22.0,26.1,7.0,3.4,458.0,220.0,238.0,458.0,5.0,28.0,NSW,Peak Hill,Average
42202,Dungay Public School,Dungay,2484,Primary,Inner Regional,-28.2897,153.382,80,Government,School Single Entity,Department of Education NSW,980.0,38.0,32.0,21.0,10.0,4.0,4.9,4.0,1.5,88.0,43.0,45.0,88.0,8.0,5.0,NSW,Sydney,Higher 
41392,Homebush Public School,Homebush,2140,Primary,Major Cities,-33.8673,151.085,90,Government,School Single Entity,Department of Education NSW,1093.0,10.0,14.0,32.0,44.0,31.0,32.4,5.0,4.0,519.0,257.0,262.0,519.0,0.0,97.0,NSW,None,Average
41885,Dungog Public School,Dungog,2420,Primary,Inner Regional,-32.4053,151.758,75,Government,School Single Entity,Department of Education NSW,934.0,48.0,30.0,15.0,7.0,17.0,19.4,5.0,4.5,281.0,143.0,138.0,281.0,21.0,1.0,NSW,Sydney,Higher 
41393,Horsley Park Public School,Horsley Park,2175,Primary,Major Cities,-33.8404,150.853,,Government,School Single Entity,Department of Education NSW,964.0,50.0,28.0,15.0,7.0,9.0,10.0,5.0,5.7,95.0,37.0,58.0,95.0,5.0,55.0,NSW,Dungog,Higher 
42436,Dungowan Public School,Dungowan,2340,Primary,Outer Regional,-31.2201,151.133,,Government,School Single Entity,Department of Education NSW,993.0,38.0,23.0,31.0,8.0,1.0,1.9,3.0,0.9,22.0,10.0,12.0,22.0,5.0,14.0,NSW,Sydney,Higher 
41394,Hoxton Park Public School,Hoxton Park,2171,Primary,Major Cities,-33.9319,150.85,77,Government,School Single Entity,Department of Education NSW,981.0,39.0,34.0,19.0,7.0,33.0,36.1,4.0,4.3,671.0,310.0,361.0,671.0,3.0,75.0,NSW,None,Higher 
42203,Dunoon Public School,Dunoon,2480,Primary,Inner Regional,-28.6867,153.315,99,Government,School Single Entity,Department of Education NSW,1100.0,6.0,26.0,27.0,41.0,4.0,5.0,3.0,1.5,85.0,39.0,46.0,85.0,0.0,15.0,NSW,Sydney,Average
41395,Ingleburn Public School,Ingleburn,2565,Primary,Major Cities,-34.0003,150.867,73,Government,School Single Entity,Department of Education NSW,986.0,37.0,30.0,25.0,8.0,26.0,34.7,3.0,4.1,600.0,286.0,314.0,600.0,4.0,62.0,NSW,None,Higher 
41396,Kentlyn Public School,Campbelltown,2560,Primary,Major Cities,-34.0731,150.859,75,Government,School Single Entity,Department of Education NSW,970.0,41.0,35.0,20.0,4.0,6.0,8.7,4.0,1.8,124.0,56.0,68.0,124.0,6.0,29.0,NSW,Sydney,Higher 
42204,Duranbah Public School,Duranbah,2487,Primary,Inner Regional,-28.2891,153.517,,Government,School Single Entity,Department of Education NSW,1039.0,14.0,31.0,34.0,21.0,3.0,3.7,2.0,1.4,57.0,27.0,30.0,57.0,4.0,16.0,NSW,Sydney,Average
41397,Lakemba Public School,Lakemba,2195,Primary,Major Cities,-33.9236,151.07,75,Government,School Single Entity,Department of Education NSW,1002.0,32.0,25.0,30.0,13.0,24.0,31.5,7.0,3.8,479.0,223.0,256.0,479.0,0.0,98.0,NSW,None,Average
42437,Duri Public School,Duri,2344,Primary,Inner Regional,-31.2214,150.83,77,Government,School Single Entity,Department of Education NSW,903.0,52.0,23.0,12.0,13.0,2.0,2.5,2.0,0.9,37.0,21.0,16.0,37.0,41.0,0.0,NSW,Sydney,Higher 
41398,Lidcombe Public School,Lidcombe,2141,Primary,Major Cities,-33.861,151.047,84,Government,School Single Entity,Department of Education NSW,1009.0,31.0,31.0,25.0,13.0,49.0,56.3,8.0,7.9,813.0,385.0,428.0,813.0,0.0,93.0,NSW,None,Average
42205,Durrumbul Public School,Durrumbul,2482,Primary,Inner Regional,-28.5233,153.445,,Government,School Single Entity,Department of Education NSW,1053.0,15.0,15.0,44.0,26.0,1.0,2.5,2.0,1.0,21.0,10.0,11.0,21.0,5.0,30.0,NSW,Sydney,Average
41399,Merrylands Public School,Merrylands,2160,Primary,Major Cities,-33.8405,150.976,69,Government,School Single Entity,Department of Education NSW,925.0,62.0,24.0,11.0,3.0,33.0,36.9,9.0,7.9,563.0,277.0,286.0,563.0,3.0,93.0,NSW,None,Higher 
42672,E A Southee Public School,Cootamundra,2590,Primary,Inner Regional,-34.6418,148.015,71,Government,School Single Entity,Department of Education NSW,867.0,73.0,21.0,5.0,1.0,9.0,7.9,2.0,1.7,98.0,48.0,50.0,98.0,26.0,3.0,NSW,Sydney,Higher 
41400,Milperra Public School,Milperra,2214,Primary,Major Cities,-33.9413,150.979,83,Government,School Single Entity,Department of Education NSW,1023.0,20.0,36.0,29.0,15.0,13.0,18.4,8.0,5.5,282.0,131.0,151.0,282.0,4.0,26.0,NSW,Cootamundra,Average
41401,Minto Public School,Minto,2566,Primary,Major Cities,-34.03,150.847,82,Government,School Single Entity,Department of Education NSW,1011.0,28.0,29.0,29.0,14.0,13.0,14.3,3.0,2.4,211.0,108.0,103.0,211.0,3.0,79.0,NSW,Sydney,Average
41437,East Hills Public School,Panania,2213,Primary,Major Cities,-33.958,150.992,71,Government,School Single Entity,Department of Education NSW,982.0,38.0,31.0,20.0,10.0,13.0,13.7,4.0,5.0,173.0,85.0,88.0,173.0,5.0,71.0,NSW,Sydney,Higher 
41402,Mortlake Public School,Concord,2137,Primary,Major Cities,-33.8498,151.104,90,Government,School Single Entity,Department of Education NSW,1095.0,7.0,18.0,32.0,43.0,20.0,21.6,3.0,3.1,402.0,191.0,211.0,402.0,1.0,55.0,NSW,Sydney,Average
41625,Eastern Creek Public School,Eastern Creek,2766,Primary,Major Cities,-33.787,150.853,77,Government,School Single Entity,Department of Education NSW,990.0,36.0,31.0,22.0,10.0,18.0,17.3,5.0,3.8,299.0,159.0,140.0,299.0,3.0,60.0,NSW,Sydney,Higher 
41403,Mount Hunter Public School,Camden,2570,Primary,Major Cities,-34.0713,150.637,86,Government,School Single Entity,Department of Education NSW,994.0,30.0,43.0,19.0,8.0,3.0,2.5,2.0,1.0,38.0,15.0,23.0,38.0,5.0,0.0,NSW,Sydney,Higher 
41404,Mount Pritchard Public School,Mount Pritchard,2170,Primary,Major Cities,-33.8998,150.9,74,Government,School Single Entity,Department of Education NSW,945.0,58.0,28.0,11.0,2.0,21.0,23.3,3.0,2.9,361.0,170.0,191.0,361.0,1.0,84.0,NSW,None,Higher 
41405,Narellan Public School,Narellan,2567,Primary,Major Cities,-34.0428,150.734,77,Government,School Single Entity,Department of Education NSW,963.0,44.0,31.0,19.0,5.0,16.0,18.0,3.0,2.9,329.0,153.0,176.0,329.0,11.0,18.0,NSW,Sydney,Higher 
41406,Oakdale Public School,Oakdale,2570,Primary,Inner Regional,-34.0789,150.508,79,Government,School Single Entity,Department of Education NSW,960.0,40.0,38.0,19.0,3.0,9.0,9.0,4.0,1.8,141.0,62.0,79.0,141.0,13.0,3.0,NSW,Sydney,Higher 
41407,The Oaks Public School,The Oaks,2570,Primary,Inner Regional,-34.0789,150.572,78,Government,School Single Entity,Department of Education NSW,982.0,40.0,34.0,18.0,7.0,15.0,15.4,5.0,2.6,285.0,143.0,142.0,285.0,6.0,8.0,NSW,None,Higher 
41626,Ebenezer Public School,Ebenezer,2756,Primary,Inner Regional,-33.5309,150.877,77,Government,School Single Entity,Department of Education NSW,982.0,39.0,36.0,18.0,7.0,6.0,7.6,3.0,1.7,143.0,67.0,76.0,143.0,6.0,8.0,NSW,None,Higher 
41408,Old Guildford Public School,Guildford,2161,Primary,Major Cities,-33.8675,150.987,73,Government,School Single Entity,Department of Education NSW,903.0,77.0,17.0,5.0,1.0,29.0,30.5,8.0,4.8,438.0,232.0,206.0,438.0,1.0,96.0,NSW,Sydney,Higher 
42438,Ebor Public School,Ebor,2453,Primary,Outer Regional,-30.4033,152.35,,Government,School Single Entity,Department of Education NSW,864.0,63.0,27.0,11.0,0.0,1.0,1.4,2.0,1.0,15.0,6.0,9.0,15.0,47.0,0.0,NSW,Sydney,Higher 
41409,Padstow Park Public School,Padstow,2211,Primary,Major Cities,-33.955,151.031,85,Government,School Single Entity,Department of Education NSW,1020.0,27.0,29.0,27.0,17.0,26.0,29.8,6.0,5.9,370.0,180.0,190.0,370.0,2.0,63.0,NSW,None,Average
42761,Eden Public School,Eden,2551,Primary,Outer Regional,-37.0636,149.906,75,Government,School Single Entity,Department of Education NSW,924.0,51.0,28.0,16.0,5.0,17.0,20.5,9.0,6.6,279.0,136.0,143.0,279.0,21.0,4.0,NSW,Sydney,Higher 
41410,Picton Public School,Picton,2571,Primary,Inner Regional,-34.1762,150.609,83,Government,School Single Entity,Department of Education NSW,1003.0,29.0,34.0,25.0,12.0,19.0,23.2,7.0,6.0,373.0,187.0,186.0,373.0,5.0,6.0,NSW,Eden,Average
41410,Picton Public School,Picton,2571,Primary,Inner Regional,-34.1762,150.609,93,Government,School Single Entity,Department of Education NSW,1003.0,29.0,34.0,25.0,12.0,19.0,23.2,7.0,6.0,373.0,187.0,186.0,373.0,5.0,6.0,NSW,Picton,Average
41513,Edensor Park Public School,Edensor Park,2176,Primary,Major Cities,-33.8821,150.876,76,Government,School Single Entity,Department of Education NSW,963.0,49.0,27.0,17.0,8.0,18.0,17.7,3.0,2.6,279.0,134.0,145.0,279.0,2.0,85.0,NSW,Picton,Higher 
41411,Prestons Public School,Prestons,2170,Primary,Major Cities,-33.9464,150.89,70,Government,School Single Entity,Department of Education NSW,964.0,48.0,27.0,18.0,7.0,35.0,40.8,5.0,4.3,702.0,344.0,358.0,702.0,5.0,74.0,NSW,Sydney,Higher 
42021,Edgeworth Heights Public School,Edgeworth,2285,Primary,Major Cities,-32.9244,151.609,74,Government,School Single Entity,Department of Education NSW,961.0,39.0,36.0,20.0,5.0,20.0,23.5,4.0,3.2,406.0,205.0,201.0,406.0,15.0,4.0,NSW,Sydney,Higher 
41412,Punchbowl Public School,Punchbowl,2196,Primary,Major Cities,-33.9306,151.056,70,Government,School Single Entity,Department of Education NSW,953.0,53.0,25.0,17.0,5.0,37.0,44.1,14.0,9.3,549.0,260.0,289.0,549.0,1.0,97.0,NSW,Newcastle-Maitland,Higher 
41989,Edgeworth Public School,Edgeworth,2285,Primary,Major Cities,-32.9229,151.62,74,Government,School Single Entity,Department of Education NSW,945.0,45.0,33.0,16.0,6.0,29.0,37.1,8.0,5.3,610.0,309.0,301.0,610.0,18.0,7.0,NSW,Sydney,Higher 
41413,Leppington Public School,Leppington,2179,Primary,Major Cities,-33.9593,150.81,,Government,School Single Entity,Department of Education NSW,991.0,37.0,23.0,28.0,12.0,11.0,16.3,3.0,2.5,279.0,150.0,129.0,279.0,4.0,73.0,NSW,Newcastle-Maitland,Higher 
42676,Edward Public School,Deniliquin,2710,Primary,Inner Regional,-35.5244,144.951,68,Government,School Single Entity,Department of Education NSW,866.0,65.0,23.0,9.0,3.0,9.0,11.9,4.0,2.8,134.0,63.0,71.0,134.0,31.0,1.0,NSW,Sydney,Higher 
41414,Regents Park Public School,Regents Park,2143,Primary,Major Cities,-33.8855,151.025,75,Government,School Single Entity,Department of Education NSW,971.0,49.0,22.0,18.0,11.0,17.0,20.6,3.0,5.6,281.0,144.0,137.0,281.0,1.0,90.0,NSW,Deniliquin,Higher 
42976,Eglinton Public School,Eglinton,2795,Primary,Inner Regional,-33.3775,149.539,79,Government,School Single Entity,Department of Education NSW,998.0,30.0,35.0,22.0,13.0,25.0,27.2,5.0,6.4,465.0,228.0,237.0,465.0,7.0,5.0,NSW,Sydney,Higher 
41415,Revesby Public School,Revesby,2212,Primary,Major Cities,-33.9444,151.017,77,Government,School Single Entity,Department of Education NSW,994.0,34.0,30.0,25.0,11.0,20.0,23.3,9.0,6.9,341.0,180.0,161.0,341.0,5.0,78.0,NSW,Bathurst,Higher 
42206,Elands Public School,Elands,2429,Primary,Outer Regional,-31.6194,152.292,,Government,School Single Entity,Department of Education NSW,977.0,29.0,31.0,29.0,11.0,1.0,1.4,1.0,0.8,15.0,6.0,9.0,15.0,20.0,15.0,NSW,Sydney,Higher 
41416,Rossmore Public School,Rossmore,2557,Primary,Major Cities,-33.9465,150.771,,Government,School Single Entity,Department of Education NSW,903.0,61.0,22.0,12.0,4.0,8.0,8.7,5.0,4.6,72.0,20.0,52.0,72.0,18.0,29.0,NSW,Elands,Higher 
41417,St Johns Park Public School,St Johns Park,2176,Primary,Major Cities,-33.8872,150.899,95,Government,School Single Entity,Department of Education NSW,1021.0,27.0,30.0,27.0,16.0,48.0,52.1,10.0,8.9,797.0,353.0,444.0,797.0,1.0,94.0,NSW,Sydney,Average
41526,Elderslie Public School,Elderslie,2570,Primary,Major Cities,-34.0545,150.722,76,Government,School Single Entity,Department of Education NSW,1008.0,26.0,36.0,27.0,11.0,26.0,30.3,8.0,7.0,534.0,250.0,284.0,534.0,5.0,18.0,NSW,Sydney,Average
41418,Smithfield Public School,Smithfield,2164,Primary,Major Cities,-33.8536,150.933,79,Government,School Single Entity,Department of Education NSW,960.0,49.0,27.0,16.0,7.0,40.0,46.1,15.0,13.3,600.0,297.0,303.0,600.0,2.0,85.0,NSW,Sydney,Higher 
42013,Eleebana Public School,Eleebana,2282,Primary,Major Cities,-32.9905,151.643,95,Government,School Single Entity,Department of Education NSW,1092.0,8.0,20.0,30.0,42.0,31.0,31.2,5.0,4.1,584.0,267.0,317.0,584.0,1.0,9.0,NSW,Sydney,Average
41419,Strathfield North Public School,North Strathfield,2137,Primary,Major Cities,-33.8545,151.092,97,Government,School Single Entity,Department of Education NSW,1114.0,7.0,14.0,26.0,54.0,36.0,39.7,3.0,4.0,526.0,254.0,272.0,526.0,1.0,70.0,NSW,Newcastle-Maitland,Average
42022,Elermore Vale Public School,Wallsend,2287,Primary,Major Cities,-32.9156,151.667,80,Government,School Single Entity,Department of Education NSW,984.0,34.0,30.0,23.0,12.0,18.0,21.0,6.0,4.2,376.0,185.0,191.0,376.0,12.0,20.0,NSW,Sydney,Higher 
41420,Strathfield South Public School,Strathfield,2135,Primary,Major Cities,-33.8908,151.085,,Government,School Single Entity,Department of Education NSW,1097.0,8.0,17.0,31.0,45.0,43.0,48.0,5.0,4.7,780.0,362.0,418.0,780.0,2.0,92.0,NSW,Newcastle-Maitland,Average
41887,Ellalong Public School,Ellalong,2325,Primary,Inner Regional,-32.9147,151.312,72,Government,School Single Entity,Department of Education NSW,928.0,59.0,32.0,8.0,1.0,8.0,7.4,3.0,1.6,123.0,59.0,64.0,123.0,11.0,0.0,NSW,Sydney,Higher 
41421,Tahmoor Public School,Tahmoor,2573,Primary,Inner Regional,-34.2277,150.589,76,Government,School Single Entity,Department of Education NSW,947.0,51.0,30.0,13.0,6.0,19.0,25.3,6.0,6.0,404.0,197.0,207.0,404.0,13.0,10.0,NSW,None,Higher 
41888,Ellerston Public School,Ellerston,2337,Primary,Outer Regional,-31.8177,151.304,,Government,School Single Entity,Department of Education NSW,982.0,40.0,37.0,22.0,2.0,1.0,1.7,2.0,0.9,23.0,10.0,13.0,23.0,0.0,0.0,NSW,Tahmoor,Higher 
41422,Thirlmere Public School,Thirlmere,2572,Primary,Inner Regional,-34.2048,150.569,74,Government,School Single Entity,Department of Education NSW,977.0,41.0,33.0,17.0,8.0,18.0,20.1,5.0,2.9,374.0,160.0,214.0,374.0,6.0,7.0,NSW,None,Higher 
41768,Ellison Public School,Springwood,2777,Primary,Major Cities,-33.6904,150.585,87,Government,School Single Entity,Department of Education NSW,1057.0,12.0,28.0,33.0,26.0,16.0,17.1,8.0,2.8,308.0,156.0,152.0,308.0,4.0,7.0,NSW,None,Average
41424,Yanderra Public School,Yanderra,2574,Primary,Inner Regional,-34.3205,150.571,,Government,School Single Entity,Department of Education NSW,916.0,68.0,24.0,5.0,4.0,2.0,2.6,1.0,0.9,38.0,19.0,19.0,38.0,11.0,14.0,NSW,Sydney,Higher 
42208,Eltham Public School,Eltham,2480,Primary,Inner Regional,-28.7637,153.409,,Government,School Single Entity,Department of Education NSW,1073.0,11.0,27.0,26.0,36.0,2.0,3.8,2.0,1.4,49.0,24.0,25.0,49.0,0.0,8.0,NSW,None,Average
41425,Kemps Creek Public School,Kemps Creek,2178,Primary,Major Cities,-33.8828,150.79,,Government,School Single Entity,Department of Education NSW,943.0,52.0,35.0,11.0,2.0,9.0,9.4,5.0,2.0,150.0,77.0,73.0,150.0,7.0,50.0,NSW,None,Higher 
