ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),State
43315,St Patrick's Primary School,Wallsend,2287,Primary,Major Cities,-32.9001,151.664,89,Catholic,School Single Entity,Catholic Schools NSW,1060,10,24,35,31,23,18.3,9,4.9,273,131,142,273,8,33,NSW
43300,St Patrick's Primary School,Swansea,2281,Primary,Major Cities,-33.0971,151.643,83,Catholic,School Single Entity,Catholic Schools NSW,1065,10,25,32,33,15,11.1,6,2.4,154,82,72,154,4,3,NSW
43300,St Patrick's Primary School,Swansea,2281,Primary,Major Cities,-33.0971,151.643,89,Catholic,School Single Entity,Catholic Schools NSW,1065,10,25,32,33,15,11.1,6,2.4,154,82,72,154,4,3,NSW
43309,St Patrick's Primary School,Lochinvar,2321,Primary,Inner Regional,-32.69964,151.457,84,Catholic,School Single Entity,Catholic Schools NSW,1018,19,34,30,17,34,25.3,20,9.1,500,247,253,500,9,5,NSW
43396,St Paul of the Cross Catholic Primary School,Dulwich Hill,2203,Primary,Major Cities,-33.9052,151.135,90,Catholic,School Single Entity,Catholic Schools NSW,1094,5,17,37,40,22,15.7,7,4.3,230,121,109,230,0,84,NSW
43203,St Paul the Apostle Primary School,Winston Hills,2153,Primary,Major Cities,-33.7777,150.974,89,Catholic,School Single Entity,Catholic Schools NSW,1096,7,17,32,44,25,21.3,11,5.8,401,201,200,401,1,31,NSW
43331,St Paul's Catholic Primary School,Albion Park,2527,Primary,Major Cities,-34.5723,150.765,90,Catholic,School Single Entity,Catholic Schools NSW,1047,15,30,33,22,25,19.8,13,6.8,361,175,186,361,4,16,NSW
43331,St Paul's Catholic Primary School,Albion Park,2527,Primary,Major Cities,-34.5723,150.765,79,Catholic,School Single Entity,Catholic Schools NSW,1047,15,30,33,22,25,19.8,13,6.8,361,175,186,361,4,16,NSW
43334,St Paul's Catholic Primary School,Camden,2570,Primary,Major Cities,-34.0531,150.696,89,Catholic,School Single Entity,Catholic Schools NSW,1055,12,29,35,24,39,32.9,15,8.4,608,322,286,608,2,7,NSW
43334,St Paul's Catholic Primary School,Camden,2570,Primary,Major Cities,-34.0531,150.696,79,Catholic,School Single Entity,Catholic Schools NSW,1055,12,29,35,24,39,32.9,15,8.4,608,322,286,608,2,7,NSW
43346,St Paul's Catholic Primary School,Moss Vale,2577,Primary,Inner Regional,-34.5458,150.371,79,Catholic,School Single Entity,Catholic Schools NSW,1029,18,34,32,16,12,10.5,8,5.3,152,79,73,152,5,10,NSW
43314,St Paul's Primary School,Rutherford,2320,Primary,Major Cities,-32.721,151.53,83,Catholic,School Single Entity,Catholic Schools NSW,1005,23,40,25,11,26,20.4,18,9.4,391,183,208,391,8,8,NSW
43292,St Paul's Primary School,Gateshead,2290,Primary,Major Cities,-32.9794,151.694,87,Catholic,School Single Entity,Catholic Schools NSW,1056,14,24,31,32,22,16.4,10,4.9,285,136,149,285,7,6,NSW
43449,St Peter Chanel Catholic Primary School,Regents Park,2143,Primary,Major Cities,-33.8792,151.027,88,Catholic,School Single Entity,Catholic Schools NSW,1036,18,29,32,21,24,20.3,8,4.6,378,177,201,378,2,74,NSW
43283,St Peter's Primary School,Stockton,2295,Primary,Major Cities,-32.9153,151.783,87,Catholic,School Single Entity,Catholic Schools NSW,1063,9,27,38,26,13,9.9,6,2.7,171,80,91,171,3,6,NSW
42766,Windang Public School,Windang,2528,Primary,Major Cities,-34.5315,150.866,80,Government,School Single Entity,Department of Education NSW,960,41,37,15,7,6,10.1,3,1.9,160,77,83,160,13,2,NSW
43251,St Philip Neri Catholic Primary School,Northbridge,2063,Primary,Major Cities,-33.8123,151.214,98,Catholic,School Single Entity,Catholic Schools NSW,1193,0,2,13,85,15,9.9,3,1.5,147,76,71,147,0,23,NSW
43401,St Pius' Catholic Primary School,Enmore,2042,Primary,Major Cities,-33.9074,151.174,87,Catholic,School Single Entity,Catholic Schools NSW,1102,4,12,32,52,14,10.6,5,2.1,139,72,67,139,6,37,NSW
43355,St Pius X Catholic Primary School,Unanderra,2526,Primary,Major Cities,-34.452,150.841,88,Catholic,School Single Entity,Catholic Schools NSW,1060,12,30,34,25,22,17.8,10,5.8,287,134,153,287,1,2,NSW
43284,St Pius X Primary School,Windale,2306,Primary,Major Cities,-32.9928,151.684,70,Catholic,School Single Entity,Catholic Schools NSW,862,73,21,6,0,10,6.9,5,2.6,58,28,30,58,34,9,NSW
43458,St Raphael's Catholic Primary School,South Hurstville,2221,Primary,Major Cities,-33.9752,151.111,98,Catholic,School Single Entity,Catholic Schools NSW,1129,2,12,31,55,19,12.8,6,2.7,221,119,102,221,0,76,NSW
43236,St Rose Catholic Primary School,Collaroy Plateau,2097,Primary,Major Cities,-33.7269,151.286,95,Catholic,School Single Entity,Catholic Schools NSW,1113,2,13,36,49,15,11.4,4,2.3,205,96,109,205,0,30,NSW
43443,St Therese Catholic Primary School,Padstow,2211,Primary,Major Cities,-33.9625,151.032,92,Catholic,School Single Entity,Catholic Schools NSW,1086,7,23,34,36,15,11.6,10,4.2,212,114,98,212,0,53,NSW
43430,St Therese Catholic Primary School,Mascot,2020,Primary,Major Cities,-33.9258,151.201,94,Catholic,School Single Entity,Catholic Schools NSW,1074,8,22,39,31,35,27.9,17,10.4,609,306,303,609,2,69,NSW
43282,St Therese's Primary School,New Lambton,2305,Primary,Major Cities,-32.9256,151.716,89,Catholic,School Single Entity,Catholic Schools NSW,1097,6,18,32,44,37,29.7,19,10.9,618,288,330,618,2,11,NSW
43332,St Thomas Aquinas Catholic Primary School,Bowral,2576,Primary,Inner Regional,-34.4768,150.421,89,Catholic,School Single Entity,Catholic Schools NSW,1092,8,20,32,40,24,21,7,4.3,361,167,194,361,0,4,NSW
43199,St Thomas Aquinas Primary School,Springwood,2777,Primary,Major Cities,-33.6815,150.589,88,Catholic,School Single Entity,Catholic Schools NSW,1092,6,19,33,42,34,26.2,13,7.1,506,242,264,506,2,11,NSW
43262,St Thomas' Catholic Primary School,Willoughby,2068,Primary,Major Cities,-33.796,151.2,95,Catholic,School Single Entity,Catholic Schools NSW,1173,0,3,16,80,23,16.7,4,2.7,357,182,175,357,0,18,NSW
43352,St Thomas More Catholic Primary School,Campbelltown,2560,Primary,Major Cities,-34.0812,150.825,86,Catholic,School Single Entity,Catholic Schools NSW,1032,18,33,32,16,23,21.1,12,6.6,353,189,164,353,5,15,NSW
42811,Stanwell Park Public School,Stanwell Park,2508,Primary,Major Cities,-34.2292,150.984,93,Government,School Single Entity,Department of Education NSW,1100,5,18,32,46,9,9.5,2,1.9,168,100,68,168,2,7,NSW
43353,Stella Maris Catholic Primary School,Shellharbour,2529,Primary,Major Cities,-34.5803,150.87,88,Catholic,School Single Entity,Catholic Schools NSW,1040,15,34,30,21,24,19.3,14,7.9,373,210,163,373,5,7,NSW
43037,Stuart Town Public School,Stuart Town,2820,Primary,Outer Regional,-32.8026,149.068,,Government,School Single Entity,Department of Education NSW,857,68,23,8,1,1,1.4,2,1,18,9,9,18,39,0,NSW
42888,Sunshine Bay Public School,Batehaven,2536,Primary,Inner Regional,-35.7407,150.21,73,Government,School Single Entity,Department of Education NSW,931,55,27,13,4,15,18.1,5,3.9,304,152,152,304,16,9,NSW
42836,Sussex Inlet Public School,Sussex Inlet,2540,Primary,Inner Regional,-35.1673,150.584,74,Government,School Single Entity,Department of Education NSW,956,48,31,16,5,12,12.9,4,2.4,228,112,116,228,11,2,NSW
42813,Sutton Public School,Sutton,2620,Primary,Inner Regional,-35.1656,149.255,85,Government,School Single Entity,Department of Education NSW,1090,6,20,32,42,12,14.6,3,2.5,250,123,127,250,2,7,NSW
42812,Warrawong Public School,Warrawong,2502,Primary,Major Cities,-34.4814,150.878,69,Government,School Single Entity,Department of Education NSW,866,75,17,7,1,19,20.8,8,6.5,287,132,155,287,19,38,NSW
42815,Tallong Public School,Tallong,2579,Primary,Inner Regional,-34.7212,150.083,73,Government,School Single Entity,Department of Education NSW,964,53,33,12,2,3,3.8,3,1.4,64,20,44,64,0,3,NSW
42816,Tanja Public School,Tanja,2550,Primary,Outer Regional,-36.6403,149.975,,Government,School Single Entity,Department of Education NSW,1090,10,16,26,48,1,1.3,3,1.2,11,0,11,11,0,0,NSW
42817,Tarago Public School,Tarago,2580,Primary,Inner Regional,-35.0677,149.655,,Government,School Single Entity,Department of Education NSW,1033,19,45,19,17,2,2.6,1,0.9,31,15,16,31,0,3,NSW
42818,Taralga Public School,Taralga,2580,Primary,Inner Regional,-34.398,149.821,,Government,School Single Entity,Department of Education NSW,978,38,40,16,7,2,2.6,2,0.9,27,13,14,27,7,0,NSW
42819,Tathra Public School,Tathra,2550,Primary,Outer Regional,-36.7331,149.979,77,Government,School Single Entity,Department of Education NSW,1028,22,31,27,20,9,12.7,3,2.3,206,95,111,206,2,7,NSW
42820,Terara Public School,Terara,2540,Primary,Inner Regional,-34.8666,150.63,82,Government,School Single Entity,Department of Education NSW,1001,25,40,23,11,4,5.1,1,1.4,94,49,45,94,6,7,NSW
42821,Thirroul Public School,Thirroul,2515,Primary,Major Cities,-34.3152,150.919,88,Government,School Single Entity,Department of Education NSW,1090,9,19,30,42,22,24.9,4,3.8,489,227,262,489,2,13,NSW
42823,Tirranna Public School,Goulburn,2580,Primary,Inner Regional,-34.8215,149.682,,Government,School Single Entity,Department of Education NSW,907,63,21,12,4,1,1.3,2,0.9,20,12,8,20,25,15,NSW
42824,Tomerong Public School,Tomerong,2540,Primary,Inner Regional,-35.055,150.587,73,Government,School Single Entity,Department of Education NSW,980,35,36,21,8,7,10,3,1.9,160,72,88,160,9,6,NSW
42825,Towamba Public School,Towamba,2550,Primary,Outer Regional,-37.0842,149.695,,Government,School Single Entity,Department of Education NSW,897,59,31,9,1,1,1.7,3,1.1,21,7,14,21,19,0,NSW
42826,Ulladulla Public School,Ulladulla,2539,Primary,Inner Regional,-35.3552,150.469,82,Government,School Single Entity,Department of Education NSW,969,40,33,19,8,40,42.4,10,9.5,739,349,390,739,12,6,NSW
42827,Unanderra Public School,Cordeaux Heights,2526,Primary,Major Cities,-34.4455,150.835,81,Government,School Single Entity,Department of Education NSW,986,35,31,23,11,21,21.3,7,3.2,369,180,189,369,9,23,NSW
42828,Wee Jasper Public School,Wee Jasper,2582,Primary,Inner Regional,-35.1088,148.674,,Government,School Single Entity,Department of Education NSW,,,,,,1,1.4,2,1,3,0,3,3,0,0,NSW
42829,Windellama Public School,Goulburn,2580,Primary,Outer Regional,-35.01,149.834,,Government,School Single Entity,Department of Education NSW,949,56,33,10,1,2,2.5,2,0.9,34,16,18,34,3,0,NSW
42830,Wingello Public School,Wingello,2579,Primary,Inner Regional,-34.6882,150.153,,Government,School Single Entity,Department of Education NSW,965,59,21,9,11,2,1.5,1,0.7,17,8,9,17,0,12,NSW
42831,Wollongong West Public School,Wollongong,2500,Primary,Major Cities,-34.4246,150.872,79,Government,School Single Entity,Department of Education NSW,990,36,21,25,18,15,13.3,5,1.9,181,93,88,181,6,44,NSW
42832,Wolumla Public School,Wolumla,2550,Primary,Outer Regional,-36.8327,149.812,79,Government,School Single Entity,Department of Education NSW,983,33,34,26,7,4,5.9,4,1.4,89,48,41,89,7,8,NSW
42833,Woonona Public School,Woonona,2517,Primary,Major Cities,-34.3456,150.907,89,Government,School Single Entity,Department of Education NSW,1060,13,26,31,30,25,31.7,5,4.1,594,294,300,594,4,9,NSW
42834,Wyndham Public School,Wyndham,2550,Primary,Outer Regional,-36.9296,149.647,,Government,School Single Entity,Department of Education NSW,944,54,34,11,1,1,2.6,2,0.9,22,13,9,22,9,0,NSW
42835,Yass Public School,Yass,2582,Primary,Inner Regional,-34.8376,148.907,84,Government,School Single Entity,Department of Education NSW,1016,24,26,30,20,14,17.7,5,2.8,323,152,171,323,10,4,NSW
42839,Tarrawanna Public School,Tarrawanna,2518,Primary,Major Cities,-34.3808,150.89,72,Government,School Single Entity,Department of Education NSW,912,61,28,9,2,14,18.2,2,1.7,109,64,45,109,12,29,NSW
42842,Towradgi Public School,Fairy Meadow,2519,Primary,Major Cities,-34.3897,150.902,79,Government,School Single Entity,Department of Education NSW,1028,17,27,37,19,10,13.3,6,5.4,159,73,86,159,11,38,NSW
42848,Wollongong Public School,Wollongong,2500,Primary,Major Cities,-34.4229,150.897,97,Government,School Single Entity,Department of Education NSW,1092,12,14,28,46,20,27,7,4,510,244,266,510,2,63,NSW
42849,Waniora Public School,Bulli,2516,Primary,Major Cities,-34.3368,150.919,86,Government,School Single Entity,Department of Education NSW,1050,16,27,28,30,18,20.8,7,5.9,348,167,181,348,4,11,NSW
42854,Warilla Public School,Warilla,2528,Primary,Major Cities,-34.5572,150.854,76,Government,School Single Entity,Department of Education NSW,943,52,33,11,4,12,14.4,3,2.5,248,124,124,248,10,14,NSW
42869,Woonona East Public School,Woonona,2517,Primary,Major Cities,-34.3523,150.915,85,Government,School Single Entity,Department of Education NSW,1024,22,23,28,27,11,11.1,4,2,190,78,112,190,12,6,NSW
42870,Warilla North Public School,Warilla,2528,Primary,Major Cities,-34.5466,150.853,68,Government,School Single Entity,Department of Education NSW,819,86,12,2,0,8,10.3,3,2.1,157,75,82,157,26,5,NSW
42879,Wollondilly Public School,Goulburn,2580,Primary,Inner Regional,-34.743,149.711,69,Government,School Single Entity,Department of Education NSW,957,48,26,19,8,21,27.1,8,5.5,332,155,177,332,8,8,NSW
42889,Vincentia Public School,Vincentia,2540,Primary,Inner Regional,-35.0734,150.67,80,Government,School Single Entity,Department of Education NSW,1012,25,28,26,20,18,20.3,7,2.9,328,169,159,328,10,10,NSW
43038,Tibooburra Outback Public School,Tibooburra,2880,Primary,Very Remote,-29.4321,142.01,,Government,School Single Entity,Department of Education NSW,949,34,30,26,10,2,1.3,1,1.2,10,3,7,10,30,0,NSW
42896,Tullimbar Public School,Tullimbar,2527,Primary,Major Cities,-34.5759,150.752,74,Government,School Single Entity,Department of Education NSW,1000,29,36,25,9,20,22.1,8,6.7,356,164,192,356,5,8,NSW
42739,Braidwood Central School,Braidwood,2622,Combined,Inner Regional,-35.4406,149.799,73,Government,School Single Entity,Department of Education NSW,995,32,32,22,14,28,31.8,8,9.1,351,185,166,351,7,5,NSW
52672,Finigan School of Distance Education,Queanbeyan,2620,Combined,Major Cities,-35.35164,149.22263,97,Government,School Single Entity,Department of Education NSW,1031,25,25,25,25,80,97.8,13,18,366,199,167,356.1,6,15,NSW
43144,Trinity Catholic Primary School,Murrumburrah,2587,Primary,Inner Regional,-34.5455,148.348,82,Catholic,School Single Entity,Catholic Schools NSW,980,29,34,31,6,8,6.8,5,2.3,64,40,24,64,11,0,NSW
42162,Bulahdelah Central School,Bulahdelah,2423,Combined,Inner Regional,-32.4134,152.212,73,Government,School Single Entity,Department of Education NSW,919,58,26,12,3,34,38.4,17,8.9,424,205,219,423.8,16,4,NSW
43043,Trunkey Public School,Trunkey Creek,2795,Primary,Outer Regional,-33.8165,149.326,,Government,School Single Entity,Department of Education NSW,1033,22,29,26,23,2,1.3,2,0.9,14,7,7,14,7,0,NSW
42212,Evans River Community School,Evans Head,2473,Combined,Inner Regional,-29.1135,153.425,78,Government,School Single Entity,Department of Education NSW,943,48,28,16,7,41,47.1,16,12.7,498,259,239,498,17,4,NSW
42944,Bedgerabong Public School,Bedgerabong,2871,Primary,Outer Regional,-33.3614,147.679,77,Government,School Single Entity,Department of Education NSW,931,51,37,9,3,2,2.7,4,0.9,36,21,15,36,8,8,NSW
43045,Ulan Public School,Ulan,2850,Primary,Outer Regional,-32.2821,149.743,,Government,School Single Entity,Department of Education NSW,855,81,19,0,0,1,1.4,2,0.9,16,11,5,16,19,0,NSW
43413,Villa Maria Catholic Primary School,Hunters Hill,2110,Primary,Major Cities,-33.8301,151.14,97,Catholic,School Single Entity,Catholic Schools NSW,1174,0,4,19,77,27,19.2,16,5.2,401,211,190,401,1,30,NSW
42979,Eumungerie Public School,Eumungerie,2822,Primary,Outer Regional,-31.9512,148.621,,Government,School Single Entity,Department of Education NSW,892,75,25,0,0,2,1.4,2,1,8,4,4,8,13,0,NSW
42982,Geurie Public School,Geurie,2818,Primary,Outer Regional,-32.3961,148.829,,Government,School Single Entity,Department of Education NSW,906,54,28,13,6,3,2.6,2,0.9,32,10,22,32,25,0,NSW
43012,Molong Central School,Molong,2866,Combined,Inner Regional,-33.098,148.864,80,Government,School Single Entity,Department of Education NSW,964,41,30,17,12,37,40.5,10,7.8,511,270,241,511,14,4,NSW
43046,Walgett Community College - Primary School,Walgett,2832,Primary,Remote,-30.0203,148.116,67,Government,School Single Entity,Department of Education NSW,665,95,4,1,0,12,13.9,7,6.3,156,82,74,156,96,6,NSW
43047,Wallerawang Public School,Wallerawang,2845,Primary,Inner Regional,-33.4187,150.071,71,Government,School Single Entity,Department of Education NSW,923,54,30,13,3,15,17.7,4,2.6,295,149,146,295,19,5,NSW
43048,Wanaaring Public School,Wanaaring,2840,Primary,Very Remote,-29.7056,144.145,,Government,School Single Entity,Department of Education NSW,771,86,2,8,4,1,1.4,1,0.9,10,7,3,10,70,0,NSW
52670,Southern Cross School of Distance Education,East Ballina,2478,Combined,Inner Regional,-28.8508,153.586,,Government,School Single Entity,,909,52,26,16,6,105,134.7,16,20.7,641,327,314,597.8,31,3,NSW
43050,Wattle Flat Public School,Wattle Flat,2795,Primary,Inner Regional,-33.1415,149.693,,Government,School Single Entity,Department of Education NSW,880,69,19,11,1,1,2.6,1,0.9,22,10,12,22,18,0,NSW
43079,Weilmoringle Public School,Weilmoringle,2839,Primary,Very Remote,-29.2388,146.918,,Government,School Single Entity,Department of Education NSW,644,97,3,0,0,1,1.5,3,1.7,13,7,6,13,100,100,NSW
43051,Wellington Public School,Wellington,2820,Primary,Outer Regional,-32.5569,148.943,69,Government,School Single Entity,Department of Education NSW,810,71,19,8,2,33,35.6,11,12,478,228,250,478,61,3,NSW
43052,Wentworth Public School,Wentworth,2648,Primary,Outer Regional,-34.1032,141.919,69,Government,School Single Entity,Department of Education NSW,841,67,21,10,3,7,7.9,4,2.8,109,47,62,109,43,6,NSW
43039,Tooraweenah Public School,Tooraweenah,2817,Primary,Outer Regional,-31.4348,148.912,,Government,School Single Entity,Department of Education NSW,929,55,28,11,6,1,1.3,3,0.9,13,7,6,13,15,0,NSW
43053,White Cliffs Public School,White Cliffs,2836,Primary,Very Remote,-30.8509,143.09,,Government,School Single Entity,Department of Education NSW,1051,14,22,18,46,3,1.3,3,1,10,6,4,10,0,0,NSW
41166,Lucas Heights Community School,Barden Ridge,2234,Combined,Major Cities,-34.0358,151.005,81,Government,School Single Entity,Department of Education NSW,1027,19,34,30,17,55,60.3,22,15.1,742,329,413,742,4,19,NSW
43057,Wongarbon Public School,Wongarbon,2831,Primary,Outer Regional,-32.3336,148.759,,Government,School Single Entity,Department of Education NSW,904,50,35,11,3,4,3.8,1,1.4,59,20,39,59,27,0,NSW
43058,Woodstock Public School,Woodstock,2793,Primary,Outer Regional,-33.7459,148.849,,Government,School Single Entity,Department of Education NSW,891,60,29,10,1,1,1.5,2,0.9,16,9,7,16,25,0,NSW
43060,Wyangala Dam Public School,Wyangala,2808,Primary,Outer Regional,-33.967,148.947,,Government,School Single Entity,Department of Education NSW,,,,,,1,1.3,2,0.9,4,3,1,4,0,0,NSW
42779,Jindabyne Central School,Jindabyne,2627,Combined,Outer Regional,-36.4167,148.619,81,Government,School Single Entity,Department of Education NSW,1030,16,35,31,17,54,61.8,12,11.5,856,396,460,856,2,9,NSW
43062,Zig Zag Public School,Lithgow,2790,Primary,Inner Regional,-33.4661,150.183,72,Government,School Single Entity,Department of Education NSW,932,52,32,13,4,3,5.1,2,1.5,87,53,34,87,15,9,NSW
43127,St Joseph's Primary School,Adelong,2729,Primary,Inner Regional,-35.3135,148.067,75,Catholic,School Single Entity,Catholic Schools NSW,1026,14,33,34,18,7,4.7,3,1.2,43,16,27,43,7,2,NSW
43128,"St Bernard's Primary School, Batemans Bay",Batehaven,2536,Primary,Inner Regional,-35.7391,150.206,,Catholic,School Single Entity,Catholic Schools NSW,1005,22,34,32,12,23,22.4,11,6,335,165,170,335,9,0,NSW
43129,St Mary's Primary School,Batlow,2730,Primary,Outer Regional,-35.5213,148.146,86,Catholic,School Single Entity,Catholic Schools NSW,987,26,36,26,13,9,6,5,2.1,53,25,28,53,11,8,NSW
43131,St Joseph's Primary School,Bombala,2632,Primary,Outer Regional,-36.9064,149.236,,Catholic,School Single Entity,Catholic Schools NSW,1002,26,34,26,14,9,6.9,3,1.7,68,30,38,68,0,1,NSW
